,Unnamed: 0,weather_station,temperature,percipitation,month,day,hour,accidents,road_usage
1775,1775.0,164.0,-0.537763310553266,-0.2804846385772539,11.0,4.0,23.0,-0.306324172236198,-0.96
1776,1776.0,164.0,-0.528970969395839,-0.2804846385772539,11.0,5.0,0.0,-0.306324172236198,-1.05
1777,1777.0,164.0,-0.5344661826192308,-0.03481533702981337,11.0,5.0,1.0,-0.306324172236198,-1.11
1778,1778.0,164.0,-0.5179805429490552,-0.2804846385772539,11.0,5.0,2.0,-0.306324172236198,-1.13
1779,1779.0,164.0,-0.5124853297256633,-0.2804846385772539,11.0,5.0,3.0,-0.306324172236198,-1.12
1780,1780.0,164.0,-0.49599969005548755,-0.2804846385772539,11.0,5.0,4.0,-0.306324172236198,-1.06
1781,1781.0,164.0,-0.4927025621214524,-0.2804846385772539,11.0,5.0,5.0,-0.306324172236198,-0.93
1782,1782.0,164.0,-0.46852362393852803,-0.2804846385772539,11.0,5.0,6.0,-0.306324172236198,-0.35
1783,1783.0,164.0,-0.4520379842683523,-0.2804846385772539,11.0,5.0,7.0,-0.306324172236198,0.48
1784,1784.0,164.0,-0.41027436377057386,-0.2804846385772539,11.0,5.0,8.0,-0.306324172236198,0.62
1785,1785.0,164.0,-0.3179547816175899,-0.2804846385772539,11.0,5.0,9.0,-0.306324172236198,0.59
1786,1786.0,164.0,-0.22893232739864108,-0.03481533702981337,11.0,5.0,10.0,2.7061125654622176,0.89
1787,1787.0,164.0,-0.1827725363221491,-0.2804846385772539,11.0,5.0,11.0,2.7061125654622176,1.08
1788,1788.0,164.0,-0.12782040408823006,-0.2804846385772539,11.0,5.0,12.0,-0.306324172236198,1.07
1789,1789.0,164.0,-0.10254242326062725,-0.2804846385772539,11.0,5.0,13.0,-0.306324172236198,1.07
1790,1790.0,164.0,-0.09484912474787854,-0.2804846385772539,11.0,5.0,14.0,-0.306324172236198,1.09
1791,1791.0,164.0,-0.1443060437584058,-0.2804846385772539,11.0,5.0,15.0,-0.306324172236198,1.18
1792,1792.0,164.0,-0.19706009070296793,-0.1330830576487896,11.0,5.0,16.0,-0.306324172236198,1.46
1793,1793.0,164.0,-0.289379672855952,1.1935311707073892,11.0,5.0,17.0,2.7061125654622176,1.52
1794,1794.0,164.0,-0.36960978591747373,2.667546979992032,11.0,5.0,18.0,-0.306324172236198,0.86
1795,1795.0,164.0,-0.3806002123642576,1.6848697738022707,11.0,5.0,19.0,-0.306324172236198,0.22
1796,1796.0,164.0,-0.3860954255876495,5.517310877942342,11.0,5.0,20.0,-0.306324172236198,-0.38
1797,1797.0,164.0,-0.3641145726940819,2.4218776784445923,11.0,5.0,21.0,-0.306324172236198,-0.53
1798,1798.0,164.0,-0.3806002123642576,0.4565232660650677,11.0,5.0,22.0,-0.306324172236198,-0.8
1799,1799.0,164.0,-0.38939255352168467,-0.2804846385772539,11.0,5.0,23.0,-0.306324172236198,-0.93
1800,1800.0,164.0,-0.5905173574978284,0.014318523279674717,11.0,6.0,0.0,-0.306324172236198,-0.95
1801,1801.0,164.0,-0.5795269310510445,0.11258624389865095,11.0,6.0,1.0,-0.306324172236198,-1.1
1802,1802.0,164.0,-0.621290551548823,-0.1822169179582777,11.0,6.0,2.0,-0.306324172236198,-1.12
1803,1803.0,164.0,-0.6146962956807527,0.11258624389865095,11.0,6.0,3.0,-0.306324172236198,-1.12
1804,1804.0,164.0,-0.6564599161785312,-0.2804846385772539,11.0,6.0,4.0,-0.306324172236198,-1.07
1805,1805.0,164.0,-0.676242683782742,-0.2804846385772539,11.0,6.0,5.0,-0.306324172236198,-0.9
1806,1806.0,164.0,-0.7070158778337367,-0.1822169179582777,11.0,6.0,6.0,-0.306324172236198,-0.4
1807,1807.0,164.0,-0.7026197072550232,0.2108539645176272,11.0,6.0,7.0,-0.306324172236198,0.4
1808,1808.0,164.0,-0.6564599161785312,-0.2804846385772539,11.0,6.0,8.0,-0.306324172236198,0.49
1809,1809.0,164.0,-0.5597441634468336,-0.2804846385772539,11.0,6.0,9.0,2.7061125654622176,0.52
1810,1810.0,164.0,-0.4630284107151362,-0.2804846385772539,11.0,6.0,10.0,-0.306324172236198,0.97
1811,1811.0,164.0,-0.3992839373237901,-0.2804846385772539,11.0,6.0,11.0,-0.306324172236198,1.29
1812,1812.0,164.0,-0.3597184021153683,-0.2804846385772539,11.0,6.0,12.0,-0.306324172236198,1.23
1813,1813.0,164.0,-0.32674712277501694,-0.2804846385772539,11.0,6.0,13.0,-0.306324172236198,1.36
1814,1814.0,164.0,-0.3641145726940819,-0.2804846385772539,11.0,6.0,14.0,-0.306324172236198,1.65
1815,1815.0,164.0,-0.436651387242855,-0.2804846385772539,11.0,6.0,15.0,-0.306324172236198,1.7
1816,1816.0,164.0,-0.49599969005548755,-0.2804846385772539,11.0,6.0,16.0,2.7061125654622176,1.61
1817,1817.0,164.0,-0.5399613958426228,-0.2804846385772539,11.0,6.0,17.0,-0.306324172236198,1.28
1818,1818.0,164.0,-0.5465556517106931,-0.2804846385772539,11.0,6.0,18.0,-0.306324172236198,0.84
1819,1819.0,164.0,-0.5531499075787634,-0.2804846385772539,11.0,6.0,19.0,-0.306324172236198,0.27
1820,1820.0,164.0,-0.5531499075787634,-0.1822169179582777,11.0,6.0,20.0,-0.306324172236198,-0.22
1821,1821.0,164.0,-0.5729326751829743,-0.08394919733930148,11.0,6.0,21.0,-0.306324172236198,-0.51
1822,1822.0,164.0,-0.5663384193149039,0.014318523279674717,11.0,6.0,22.0,-0.306324172236198,-0.64
1823,1823.0,164.0,-0.5641403340255472,0.2108539645176272,11.0,6.0,23.0,-0.306324172236198,-0.75
1824,1824.0,164.0,-0.5663384193149039,-0.1822169179582777,11.0,7.0,0.0,-0.306324172236198,-0.97
1825,1825.0,164.0,-0.5663384193149039,-0.2804846385772539,11.0,7.0,1.0,-0.306324172236198,-1.03
1826,1826.0,164.0,-0.5575460781574768,-0.08394919733930148,11.0,7.0,2.0,-0.306324172236198,-1.1
1827,1827.0,164.0,-0.5729326751829743,-0.08394919733930148,11.0,7.0,3.0,-0.306324172236198,-1.1
1828,1828.0,164.0,-0.5817250163404013,-0.1822169179582777,11.0,7.0,4.0,-0.306324172236198,-1.09
1829,1829.0,164.0,-0.6168943809701094,-0.2804846385772539,11.0,7.0,5.0,-0.306324172236198,-1.07
1830,1830.0,164.0,-0.5949135280765419,-0.2804846385772539,11.0,7.0,6.0,-0.306324172236198,-0.9
1831,1831.0,164.0,-0.5905173574978284,0.2108539645176272,11.0,7.0,7.0,-0.306324172236198,-0.83
1832,1832.0,164.0,-0.5663384193149039,0.11258624389865095,11.0,7.0,8.0,-0.306324172236198,-0.48
1833,1833.0,164.0,-0.49599969005548755,-0.2804846385772539,11.0,7.0,9.0,-0.306324172236198,0.17
1834,1834.0,164.0,-0.4190667049280009,-0.2804846385772539,11.0,7.0,10.0,-0.306324172236198,1.01
1835,1835.0,164.0,-0.34433180508987105,-0.2804846385772539,11.0,7.0,11.0,-0.306324172236198,1.55
1836,1836.0,164.0,-0.33334137864308716,-0.2804846385772539,11.0,7.0,12.0,2.7061125654622176,1.58
1837,1837.0,164.0,-0.3113605257495196,-0.2804846385772539,11.0,7.0,13.0,-0.306324172236198,1.4
1838,1838.0,164.0,-0.3047662698814493,-0.2804846385772539,11.0,7.0,14.0,2.7061125654622176,1.43
1839,1839.0,164.0,-0.36631265798343865,-0.2804846385772539,11.0,7.0,15.0,-0.306324172236198,1.33
1840,1840.0,164.0,-0.43884947253221185,-0.2804846385772539,11.0,7.0,16.0,-0.306324172236198,0.93
1841,1841.0,164.0,-0.44983989897899557,-0.2804846385772539,11.0,7.0,17.0,-0.306324172236198,0.73
1842,1842.0,164.0,-0.48500926360870383,0.2108539645176272,11.0,7.0,18.0,-0.306324172236198,0.44
1843,1843.0,164.0,-0.5047920312129146,-0.1822169179582777,11.0,7.0,19.0,-0.306324172236198,0.0
1844,1844.0,164.0,-0.5509518222894066,-0.2804846385772539,11.0,7.0,20.0,-0.306324172236198,-0.47
1845,1845.0,164.0,-0.6059039545233257,-0.2804846385772539,11.0,7.0,21.0,-0.306324172236198,-0.57
1846,1846.0,164.0,-0.6366771485743203,-0.2804846385772539,11.0,7.0,22.0,-0.306324172236198,-0.75
1847,1847.0,164.0,-0.6696484279146717,-0.2804846385772539,11.0,7.0,23.0,-0.306324172236198,-0.84
1848,1848.0,164.0,-0.8718722745354938,0.8987280088504607,12.0,1.0,0.0,2.7061125654622176,-1.06
1849,1849.0,164.0,-0.8960512127184183,-0.2804846385772539,12.0,1.0,1.0,-0.306324172236198,-1.02
1850,1850.0,164.0,-0.9180320656119858,-0.2804846385772539,12.0,1.0,2.0,-0.306324172236198,-1.1
1851,1851.0,164.0,-0.9641918566884777,-0.2804846385772539,12.0,1.0,3.0,-0.306324172236198,-1.13
1852,1852.0,164.0,-0.9575976008204075,-0.2804846385772539,12.0,1.0,4.0,-0.306324172236198,-1.14
1853,1853.0,164.0,-0.9466071743736236,-0.2804846385772539,12.0,1.0,5.0,-0.306324172236198,-1.11
1854,1854.0,164.0,-0.9356167479268399,-0.2804846385772539,12.0,1.0,6.0,-0.306324172236198,-1.04
1855,1855.0,164.0,-0.9268244067694128,-0.2804846385772539,12.0,1.0,7.0,2.7061125654622176,-1.03
1856,1856.0,164.0,-0.907041639165202,-0.2804846385772539,12.0,1.0,8.0,-0.306324172236198,-0.94
1857,1857.0,164.0,-0.86088184808871,-0.2804846385772539,12.0,1.0,9.0,-0.306324172236198,-0.62
1858,1858.0,164.0,-0.7883450335399369,0.2108539645176272,12.0,1.0,10.0,-0.306324172236198,-0.17
1859,1859.0,164.0,-0.7355909865953746,1.390066611945342,12.0,1.0,11.0,-0.306324172236198,0.37
1860,1860.0,164.0,-0.6630541720466014,-0.2804846385772539,12.0,1.0,12.0,-0.306324172236198,0.54
1861,1861.0,164.0,-0.6388752338636771,-0.1822169179582777,12.0,1.0,13.0,-0.306324172236198,0.56
1862,1862.0,164.0,-0.6432714044423906,-0.1822169179582777,12.0,1.0,14.0,-0.306324172236198,0.87
1863,1863.0,164.0,-0.6476675750211041,-0.1822169179582777,12.0,1.0,15.0,-0.306324172236198,0.85
1864,1864.0,164.0,-0.658658001467888,-0.2804846385772539,12.0,1.0,16.0,-0.306324172236198,0.56
1865,1865.0,164.0,-0.6498656603104609,-0.2804846385772539,12.0,1.0,17.0,-0.306324172236198,0.42
1866,1866.0,164.0,-0.6344790632849635,-0.2804846385772539,12.0,1.0,18.0,-0.306324172236198,0.22
1867,1867.0,164.0,-0.6498656603104609,-0.2804846385772539,12.0,1.0,19.0,-0.306324172236198,-0.09
1868,1868.0,164.0,-0.658658001467888,-0.2804846385772539,12.0,1.0,20.0,-0.306324172236198,-0.53
1869,1869.0,164.0,-0.6652522573359583,-0.2804846385772539,12.0,1.0,21.0,-0.306324172236198,-0.71
1870,1870.0,164.0,-0.6828369396508124,-0.2804846385772539,12.0,1.0,22.0,-0.306324172236198,-0.87
1871,1871.0,164.0,-0.6982235366763097,-0.2804846385772539,12.0,1.0,23.0,-0.306324172236198,-0.96
1872,1872.0,164.0,-0.7202043895698773,-0.2804846385772539,12.0,2.0,0.0,-0.306324172236198,-1.05
1873,1873.0,164.0,-0.7048177925443799,-0.2804846385772539,12.0,2.0,1.0,-0.306324172236198,-1.08
1874,1874.0,164.0,-0.7004216219656665,-0.2804846385772539,12.0,2.0,2.0,-0.306324172236198,-1.1
1875,1875.0,164.0,-0.7070158778337367,-0.2804846385772539,12.0,2.0,3.0,-0.306324172236198,-1.09
1876,1876.0,164.0,-0.7685622659357261,-0.08394919733930148,12.0,2.0,4.0,-0.306324172236198,-1.0
1877,1877.0,164.0,-0.7619680100676557,-0.1822169179582777,12.0,2.0,5.0,-0.306324172236198,-0.73
1878,1878.0,164.0,-0.7531756689102287,0.11258624389865095,12.0,2.0,6.0,2.7061125654622176,-0.08
1879,1879.0,164.0,-0.7070158778337367,-0.2804846385772539,12.0,2.0,7.0,-0.306324172236198,0.7
1880,1880.0,164.0,-0.7070158778337367,-0.2804846385772539,12.0,2.0,8.0,-0.306324172236198,0.73
1881,1881.0,164.0,-0.6410733191530339,-0.2804846385772539,12.0,2.0,9.0,-0.306324172236198,0.64
1882,1882.0,164.0,-0.5685365046042608,-0.1822169179582777,12.0,2.0,10.0,-0.306324172236198,1.06
1883,1883.0,164.0,-0.5025939459235578,-0.2804846385772539,12.0,2.0,11.0,2.7061125654622176,1.32
1884,1884.0,164.0,-0.41027436377057386,-0.2804846385772539,12.0,2.0,12.0,-0.306324172236198,1.25
1885,1885.0,164.0,-0.3773030844302224,-0.2804846385772539,12.0,2.0,13.0,-0.306324172236198,1.14
1886,1886.0,164.0,-0.37950116971957926,-0.2804846385772539,12.0,2.0,14.0,-0.306324172236198,1.14
1887,1887.0,164.0,-0.41027436377057386,-0.2804846385772539,12.0,2.0,15.0,2.7061125654622176,1.25
1888,1888.0,164.0,-0.45643415484706584,-0.1822169179582777,12.0,2.0,16.0,-0.306324172236198,1.45
1889,1889.0,164.0,-0.4586322401364226,-0.08394919733930148,12.0,2.0,17.0,-0.306324172236198,1.48
1890,1890.0,164.0,-0.48940543418741733,1.2917988913263656,12.0,2.0,18.0,-0.306324172236198,0.75
1891,1891.0,164.0,-0.5069901165022713,2.274476097516128,12.0,2.0,19.0,-0.306324172236198,0.09
1892,1892.0,164.0,-0.5487537370000499,-0.1822169179582777,12.0,2.0,20.0,-0.306324172236198,-0.43
1893,1893.0,164.0,-0.5707345898936175,-0.2804846385772539,12.0,2.0,21.0,-0.306324172236198,-0.62
1894,1894.0,164.0,-0.5685365046042608,-0.2804846385772539,12.0,2.0,22.0,-0.306324172236198,-0.82
1895,1895.0,164.0,-0.6344790632849635,-0.1822169179582777,12.0,2.0,23.0,-0.306324172236198,-0.96
1896,1896.0,164.0,-0.6982235366763097,-0.2804846385772539,12.0,3.0,0.0,-0.306324172236198,-1.08
1897,1897.0,164.0,-0.7487794983315151,-0.2804846385772539,12.0,3.0,1.0,-0.306324172236198,-1.13
1898,1898.0,164.0,-0.7773546070931531,-0.2804846385772539,12.0,3.0,2.0,-0.306324172236198,-1.14
1899,1899.0,164.0,-0.7773546070931531,-0.2804846385772539,12.0,3.0,3.0,-0.306324172236198,-1.13
1900,1900.0,164.0,-0.7905431188292936,-0.2804846385772539,12.0,3.0,4.0,-0.306324172236198,-1.08
1901,1901.0,164.0,-0.8103258864335044,-0.2804846385772539,12.0,3.0,5.0,2.7061125654622176,-0.94
1902,1902.0,164.0,-0.8191182275909314,-0.2804846385772539,12.0,3.0,6.0,-0.306324172236198,-0.49
1903,1903.0,164.0,-0.8213163128802883,-0.2804846385772539,12.0,3.0,7.0,-0.306324172236198,0.2
1904,1904.0,164.0,-0.7861469482505802,-0.2804846385772539,12.0,3.0,8.0,-0.306324172236198,0.23
1905,1905.0,164.0,-0.7026197072550232,-0.2804846385772539,12.0,3.0,9.0,2.7061125654622176,0.24
1906,1906.0,164.0,-0.6674503426253149,-0.2804846385772539,12.0,3.0,10.0,-0.306324172236198,0.56
1907,1907.0,164.0,-0.603705869233969,-0.2804846385772539,12.0,3.0,11.0,-0.306324172236198,0.86
1908,1908.0,164.0,-0.5223767135277687,-0.2804846385772539,12.0,3.0,12.0,-0.306324172236198,0.75
1909,1909.0,164.0,-0.47841500774063345,-0.2804846385772539,12.0,3.0,13.0,5.718549303160633,0.69
1910,1910.0,164.0,-0.5047920312129146,-0.2804846385772539,12.0,3.0,14.0,-0.306324172236198,0.66
1911,1911.0,164.0,-0.5729326751829743,-0.2804846385772539,12.0,3.0,15.0,-0.306324172236198,0.66
1912,1912.0,164.0,-0.6059039545233257,-0.2804846385772539,12.0,3.0,16.0,2.7061125654622176,0.84
1913,1913.0,164.0,-0.6476675750211041,-0.1822169179582777,12.0,3.0,17.0,-0.306324172236198,0.89
1914,1914.0,164.0,-0.6476675750211041,-0.2804846385772539,12.0,3.0,18.0,-0.306324172236198,0.3
1915,1915.0,164.0,-0.6322809779956068,-0.2804846385772539,12.0,3.0,19.0,-0.306324172236198,-0.09
1916,1916.0,164.0,-0.6564599161785312,-0.1822169179582777,12.0,3.0,20.0,-0.306324172236198,-0.56
1917,1917.0,164.0,-0.6322809779956068,-0.2804846385772539,12.0,3.0,21.0,-0.306324172236198,-0.72
1918,1918.0,164.0,-0.6388752338636771,-0.2804846385772539,12.0,3.0,22.0,-0.306324172236198,-0.88
1919,1919.0,164.0,-0.658658001467888,-0.1822169179582777,12.0,3.0,23.0,-0.306324172236198,-0.99
1920,1920.0,164.0,-0.5619422487361904,-0.2804846385772539,12.0,4.0,0.0,-0.306324172236198,-1.06
1921,1921.0,164.0,-0.5729326751829743,0.06345238358916287,12.0,4.0,1.0,-0.306324172236198,-1.11
1922,1922.0,164.0,-0.5817250163404013,0.3091216851366034,12.0,4.0,2.0,-0.306324172236198,-1.14
1923,1923.0,164.0,-0.5619422487361904,0.06345238358916287,12.0,4.0,3.0,-0.306324172236198,-1.14
1924,1924.0,164.0,-0.5641403340255472,-0.03481533702981337,12.0,4.0,4.0,-0.306324172236198,-1.09
1925,1925.0,164.0,-0.5476546943553714,-0.1330830576487896,12.0,4.0,5.0,-0.306324172236198,-0.95
1926,1926.0,164.0,-0.5267728841064823,0.554790986684044,12.0,4.0,6.0,-0.306324172236198,-0.5
1927,1927.0,164.0,-0.5707345898936175,-0.03481533702981337,12.0,4.0,7.0,-0.306324172236198,0.13
1928,1928.0,164.0,-0.5971116133658986,0.4565232660650677,12.0,4.0,8.0,-0.306324172236198,0.2
1929,1929.0,164.0,-0.6113991677467175,0.2108539645176272,12.0,4.0,9.0,-0.306324172236198,0.22
1930,1930.0,164.0,-0.5729326751829743,0.2108539645176272,12.0,4.0,10.0,-0.306324172236198,0.54
1931,1931.0,164.0,-0.5542489502234418,-0.03481533702981337,12.0,4.0,11.0,-0.306324172236198,0.83
1932,1932.0,164.0,-0.5476546943553714,0.8495941485409727,12.0,4.0,12.0,-0.306324172236198,0.83
1933,1933.0,164.0,-0.5201786282384119,-0.03481533702981337,12.0,4.0,13.0,-0.306324172236198,0.82
1934,1934.0,164.0,-0.5454566090660148,-0.2804846385772539,12.0,4.0,14.0,-0.306324172236198,0.83
1935,1935.0,164.0,-0.5751307604723309,-0.2804846385772539,12.0,4.0,15.0,-0.306324172236198,0.88
1936,1936.0,164.0,-0.6059039545233257,-0.2804846385772539,12.0,4.0,16.0,-0.306324172236198,1.02
1937,1937.0,164.0,-0.6608560867572447,-0.2804846385772539,12.0,4.0,17.0,-0.306324172236198,1.02
1938,1938.0,164.0,-0.6806388543614555,-0.2804846385772539,12.0,4.0,18.0,-0.306324172236198,0.48
1939,1939.0,164.0,-0.7103130057677719,-0.2804846385772539,12.0,4.0,19.0,2.7061125654622176,-0.06
1940,1940.0,164.0,-0.7817507776718665,-0.2804846385772539,12.0,4.0,20.0,-0.306324172236198,-0.48
1941,1941.0,164.0,-0.8389009951951424,-0.2804846385772539,12.0,4.0,21.0,-0.306324172236198,-0.67
1942,1942.0,164.0,-0.875169402469529,-0.2804846385772539,12.0,4.0,22.0,-0.306324172236198,-0.85
1943,1943.0,164.0,-0.9246263214800561,-0.2804846385772539,12.0,4.0,23.0,-0.306324172236198,-0.96
1944,1944.0,164.0,-0.9740832404905831,-0.2804846385772539,12.0,5.0,0.0,-0.306324172236198,-1.04
1945,1945.0,164.0,-0.9740832404905831,-0.2804846385772539,12.0,5.0,1.0,-0.306324172236198,-1.09
1946,1946.0,164.0,-0.9927669654501157,-0.2804846385772539,12.0,5.0,2.0,-0.306324172236198,-1.13
1947,1947.0,164.0,-1.0213420742117536,-0.2804846385772539,12.0,5.0,3.0,-0.306324172236198,-1.12
1948,1948.0,164.0,-1.0290353727245023,0.11258624389865095,12.0,5.0,4.0,-0.306324172236198,-1.08
1949,1949.0,164.0,-1.0323325006585375,-0.03481533702981337,12.0,5.0,5.0,-0.306324172236198,-0.97
1950,1950.0,164.0,-1.0070545198309346,-0.1330830576487896,12.0,5.0,6.0,2.7061125654622176,-0.51
1951,1951.0,164.0,-0.9927669654501157,-0.2804846385772539,12.0,5.0,7.0,-0.306324172236198,0.08
1952,1952.0,164.0,-0.9597956861097643,-0.2804846385772539,12.0,5.0,8.0,-0.306324172236198,0.21
1953,1953.0,164.0,-0.8993483406524533,-0.1330830576487896,12.0,5.0,9.0,-0.306324172236198,0.23
1954,1954.0,164.0,-0.8257124834590018,-0.2804846385772539,12.0,5.0,10.0,-0.306324172236198,0.57
1955,1955.0,164.0,-0.7575718394889422,-0.1330830576487896,12.0,5.0,11.0,-0.306324172236198,0.81
1956,1956.0,164.0,-0.699322579320988,-0.1330830576487896,12.0,5.0,12.0,2.7061125654622176,0.87
1957,1957.0,164.0,-0.6696484279146717,-0.2804846385772539,12.0,5.0,13.0,-0.306324172236198,0.83
1958,1958.0,164.0,-0.6828369396508124,-0.03481533702981337,12.0,5.0,14.0,-0.306324172236198,0.92
1959,1959.0,164.0,-0.7575718394889422,-0.2804846385772539,12.0,5.0,15.0,-0.306324172236198,1.01
1960,1960.0,164.0,-0.7817507776718665,-0.03481533702981337,12.0,5.0,16.0,-0.306324172236198,1.05
1961,1961.0,164.0,-0.8443962084185342,-0.03481533702981337,12.0,5.0,17.0,-0.306324172236198,1.08
1962,1962.0,164.0,-0.814722057012218,-0.2804846385772539,12.0,5.0,18.0,-0.306324172236198,0.56
1963,1963.0,164.0,-0.8619808907333883,-0.2804846385772539,12.0,5.0,19.0,-0.306324172236198,0.05
1964,1964.0,164.0,-0.8389009951951424,-0.2804846385772539,12.0,5.0,20.0,-0.306324172236198,-0.47
1965,1965.0,164.0,-0.8586837627993532,-0.1330830576487896,12.0,5.0,21.0,-0.306324172236198,-0.64
1966,1966.0,164.0,-0.8784665304035641,0.06345238358916287,12.0,5.0,22.0,-0.306324172236198,-0.81
1967,1967.0,164.0,-0.9103387670992371,-0.1330830576487896,12.0,5.0,23.0,-0.306324172236198,-0.94
1968,1968.0,164.0,-0.9103387670992371,-0.2804846385772539,12.0,6.0,0.0,-0.306324172236198,-0.95
1969,1969.0,164.0,-0.9356167479268399,-0.2804846385772539,12.0,6.0,1.0,-0.306324172236198,-1.09
1970,1970.0,164.0,-0.9433100464395886,-0.03481533702981337,12.0,6.0,2.0,-0.306324172236198,-1.13
1971,1971.0,164.0,-0.9773803684246184,0.06345238358916287,12.0,6.0,3.0,-0.306324172236198,-1.12
1972,1972.0,164.0,-0.990568880160759,-0.2804846385772539,12.0,6.0,4.0,-0.306324172236198,-1.07
1973,1973.0,164.0,-1.0092526051202915,-0.2804846385772539,12.0,6.0,5.0,-0.306324172236198,-0.94
1974,1974.0,164.0,-1.0103516477649697,-0.2804846385772539,12.0,6.0,6.0,-0.306324172236198,-0.47
1975,1975.0,164.0,-1.0345305859478942,-0.2804846385772539,12.0,6.0,7.0,-0.306324172236198,0.25
1976,1976.0,164.0,-0.9883707948714022,-0.2804846385772539,12.0,6.0,8.0,-0.306324172236198,0.37
1977,1977.0,164.0,-0.9652908993331561,-0.2804846385772539,12.0,6.0,9.0,-0.306324172236198,0.44
1978,1978.0,164.0,-0.875169402469529,-0.2804846385772539,12.0,6.0,10.0,-0.306324172236198,0.91
1979,1979.0,164.0,-0.7784536497378315,-0.2804846385772539,12.0,6.0,11.0,-0.306324172236198,1.26
1980,1980.0,164.0,-0.7322938586613394,0.06345238358916287,12.0,6.0,12.0,-0.306324172236198,1.35
1981,1981.0,164.0,-0.7070158778337367,0.3091216851366034,12.0,6.0,13.0,-0.306324172236198,1.46
1982,1982.0,164.0,-0.7267986454379475,-0.1330830576487896,12.0,6.0,14.0,-0.306324172236198,1.66
1983,1983.0,164.0,-0.7465814130421583,-0.03481533702981337,12.0,6.0,15.0,2.7061125654622176,1.74
1984,1984.0,164.0,-0.7817507776718665,-0.1330830576487896,12.0,6.0,16.0,2.7061125654622176,1.47
1985,1985.0,164.0,-0.8400000378398208,-0.2804846385772539,12.0,6.0,17.0,-0.306324172236198,1.1
1986,1986.0,164.0,-0.82021727023561,-0.1330830576487896,12.0,6.0,18.0,-0.306324172236198,0.65
1987,1987.0,164.0,-0.809226843788826,-0.1330830576487896,12.0,6.0,19.0,-0.306324172236198,0.17
1988,1988.0,164.0,-0.8180191849462531,-0.03481533702981337,12.0,6.0,20.0,-0.306324172236198,-0.3
1989,1989.0,164.0,-0.8235143981696451,0.2108539645176272,12.0,6.0,21.0,-0.306324172236198,-0.51
1990,1990.0,164.0,-0.8257124834590018,-0.1330830576487896,12.0,6.0,22.0,-0.306324172236198,-0.71
1991,1991.0,164.0,-0.8037316305654342,-0.2804846385772539,12.0,6.0,23.0,-0.306324172236198,-0.82
1992,1992.0,164.0,-0.7729584365144395,-0.1330830576487896,12.0,7.0,0.0,-0.306324172236198,-0.97
1993,1993.0,164.0,-0.7410861998187666,-0.1330830576487896,12.0,7.0,1.0,-0.306324172236198,-1.02
1994,1994.0,164.0,-0.759769924778299,-0.1330830576487896,12.0,7.0,2.0,-0.306324172236198,-1.1
1995,1995.0,164.0,-0.7575718394889422,-0.1330830576487896,12.0,7.0,3.0,-0.306324172236198,-1.11
1996,1996.0,164.0,-0.7213034322145556,-0.03481533702981337,12.0,7.0,4.0,-0.306324172236198,-1.1
1997,1997.0,164.0,-0.699322579320988,-0.03481533702981337,12.0,7.0,5.0,-0.306324172236198,-1.06
1998,1998.0,164.0,-0.6916292808082394,0.4565232660650677,12.0,7.0,6.0,-0.306324172236198,-0.91
1999,1999.0,164.0,-0.6773417264274204,0.4565232660650677,12.0,7.0,7.0,-0.306324172236198,-0.86
2000,2000.0,164.0,-0.6916292808082394,-0.1330830576487896,12.0,7.0,8.0,-0.306324172236198,-0.61
2001,2001.0,164.0,-0.6223895941935014,-0.2804846385772539,12.0,7.0,9.0,-0.306324172236198,0.02
2002,2002.0,164.0,-0.5674374619595823,-0.2804846385772539,12.0,7.0,10.0,-0.306324172236198,0.79
2003,2003.0,164.0,-0.5344661826192308,-0.1330830576487896,12.0,7.0,11.0,-0.306324172236198,1.48
2004,2004.0,164.0,-0.5124853297256633,0.7021925676125084,12.0,7.0,12.0,-0.306324172236198,1.45
2005,2005.0,164.0,-0.5234757561724471,0.9478618691599489,12.0,7.0,13.0,-0.306324172236198,1.27
2006,2006.0,164.0,-0.5696355472489391,2.520145399063568,12.0,7.0,14.0,-0.306324172236198,1.23
2007,2007.0,164.0,-0.6388752338636771,1.4392004722548297,12.0,7.0,15.0,-0.306324172236198,1.11
2008,2008.0,164.0,-0.6476675750211041,1.9305390753497111,12.0,7.0,16.0,-0.306324172236198,0.74
2009,2009.0,164.0,-0.6388752338636771,-0.1330830576487896,12.0,7.0,17.0,-0.306324172236198,0.54
2010,2010.0,164.0,-0.6828369396508124,-0.2804846385772539,12.0,7.0,18.0,-0.306324172236198,0.26
2011,2011.0,164.0,-0.7158082189911638,-0.2804846385772539,12.0,7.0,19.0,-0.306324172236198,-0.08
2012,2012.0,164.0,-0.754274711554907,-0.2804846385772539,12.0,7.0,20.0,-0.306324172236198,-0.48
2013,2013.0,164.0,-0.7630670527123341,-0.2804846385772539,12.0,7.0,21.0,-0.306324172236198,-0.61
2014,2014.0,164.0,-0.800434502631399,-0.1330830576487896,12.0,7.0,22.0,-0.306324172236198,-0.78
2015,2015.0,164.0,-0.8290096113930369,1.9305390753497111,12.0,7.0,23.0,-0.306324172236198,-0.88
2016,2016.0,5643.0,-1.1037702725626322,0.3091216851366034,1.0,1.0,0.0,-0.23710265267759342,-1.02
2017,2017.0,5643.0,-1.1301472960349133,0.06345238358916287,1.0,1.0,1.0,-0.23710265267759342,-1.15
